1.224606353822377e-016,0,2
-1.249802565629366,-0.98339826201055,1.021124834079938
1.776040974159951,-0.7891448013733958,-0.4549415024187506
1.709192578646785,-0.05664958137271502,-0.05371498011211978
0.6542819408624612,-0.1763417205532706,0.6259647609406936
0.8383813621543909,-0.04387254722418531,0.447885954882054
0.4816202901102932,-0.03409360565761312,0.2482292161277226
0.5440476496668806,0.05523115925790819,0.132628567196875
0.2027086548560215,-0.02478599459161599,0.1360962773658698
0.2698537125728308,-0.01047761061287932,0.1370653443524341
0.3377434817858858,0.02038374674282447,0.1153930402240704
-0.009907107669690414,-0.003573034026894174,0.0002332494509441618
-0.03035539085052388,-0.01026731300008926,-0.0002759076016201067
-0.05504220708776407,-0.01721540338016516,-0.002579462076177541
-0.09706411087029994,-0.02652820161882067,-0.01048088400822456
-0.1837962127009387,-0.03735067153946547,-0.04179920531156811
-0.2843134909311325,-0.03527154448419689,-0.1052420302179469
-0.3776657090097944,-0.01502532434187976,-0.2014162159979002
-0.4837156547100954,0.04606982988149152,-0.4211895922401475
-0.3812612138096818,0.1437350219974105,-1.110828806141618
0.9981009610004141,-0.4014951093628579,-1.673443552737996
0.4988759671151459,0.2726199227489912,-0.1028145711324189
-0.07650764379328928,-0.02336855920514989,-0.06770411603096682
-0.1092117943042117,-0.02803834808155825,-0.1099806707990884
-0.1503350188348728,-0.02802359478657533,-0.1844523439761127
-0.1905910198298009,-0.01310583922991711,-0.3449781878819878
-0.07099830570338267,0.01190165329270699,-0.7787949176402289
1.324141138027292,-0.55246783681417,-1.172133570127925
1.649357457751954,0.4486587368004363,-0.0307016525480317
0.4166440631769578,-0.05474184379705944,1.004480222906809
0.7678312581168539,0.138002308435118,0.8467191878641076
