0,-2.792526803,-0.785398163,0,0,0,-1.362310883,0,-1.24832793
-0.00189493,-2.800589375,-0.805658906,-0.00189493,-0.008062572,-0.020260743,-1.353136809,0.002564103,-1.245288418
-0.003815716,-2.809488735,-0.827772389,-0.001920786,-0.00889936,-0.022113483,-1.343962736,0.005128205,-1.242248905
-0.005762877,-2.818095845,-0.849355965,-0.001947161,-0.00860711,-0.021583576,-1.334788663,0.007692308,-1.239209393
-0.007736944,-2.826284535,-0.870564796,-0.001974067,-0.008188689,-0.021208831,-1.325614589,0.01025641,-1.23616988
-0.009738463,-2.834287206,-0.891039676,-0.002001519,-0.008002672,-0.020474879,-1.316440516,0.012820513,-1.233130367
-0.011767995,-2.842341033,-0.911203148,-0.002029532,-0.008053826,-0.020163472,-1.307266442,0.015384615,-1.230090855
-0.013826115,-2.849861185,-0.930761072,-0.00205812,-0.007520152,-0.019557924,-1.298092369,0.017948718,-1.227051342
-0.015913413,-2.856989471,-0.950064547,-0.002087298,-0.007128286,-0.019303475,-1.288918296,0.020512821,-1.22401183
-0.018030495,-2.864341736,-0.968900402,-0.002117083,-0.007352266,-0.018835856,-1.279744222,0.023076923,-1.220972317
-0.020177985,-2.871054113,-0.987473968,-0.00214749,-0.006712376,-0.018573565,-1.270570149,0.025641026,-1.217932804
-0.022356522,-2.878000262,-1.005556455,-0.002178537,-0.006946149,-0.018082487,-1.261396076,0.028205128,-1.214893292
-0.024566763,-2.884309527,-1.023440797,-0.002210241,-0.006309265,-0.017884343,-1.252222002,0.030769231,-1.211853779
-0.026809382,-2.89074454,-1.041085157,-0.00224262,-0.006435014,-0.017644359,-1.243047929,0.033333333,-1.208814267
-0.029085074,-2.897184696,-1.058266125,-0.002275692,-0.006440155,-0.017180968,-1.233873856,0.035897436,-1.205774754
-0.031394552,-2.902969241,-1.075244692,-0.002309478,-0.005784545,-0.016978567,-1.224699782,0.038461538,-1.202735241
-0.033738549,-2.908896536,-1.092008797,-0.002343997,-0.005927296,-0.016764105,-1.215525709,0.041025641,-1.199695729
-0.036117817,-2.914866791,-1.108346616,-0.002379268,-0.005970254,-0.016337819,-1.206351636,0.043589744,-1.196656216
-0.038533133,-2.92016661,-1.124533897,-0.002415316,-0.005299819,-0.016187281,-1.197177562,0.046153846,-1.193616704
-0.04098529,-2.925637519,-1.140526436,-0.002452157,-0.00547091,-0.015992539,-1.188003489,0.048717949,-1.190577191
-0.04347511,-2.931034879,-1.156393211,-0.00248982,-0.00539736,-0.015866775,-1.178829416,0.051282051,-1.187537678
-0.046003435,-2.936455354,-1.171778838,-0.002528325,-0.005420476,-0.015385627,-1.169655342,0.053846154,-1.184498166
-0.048571126,-2.941182932,-1.187051213,-0.002567691,-0.004727578,-0.015272375,-1.160481269,0.056410256,-1.181458653
-0.051179093,-2.946110842,-1.202152119,-0.002607967,-0.00492791,-0.015100906,-1.151307196,0.058974359,-1.178419141
-0.053828238,-2.950994014,-1.217178039,-0.002649145,-0.004883172,-0.01502592,-1.142133122,0.061538462,-1.175379628
-0.056519511,-2.955765519,-1.232024399,-0.002691273,-0.004771505,-0.01484636,-1.132959049,0.064102564,-1.172340115
-0.059253884,-2.960581812,-1.24639433,-0.002734373,-0.004816293,-0.014369931,-1.123784976,0.066666667,-1.169300603
-0.062032382,-2.964668961,-1.260689963,-0.002778498,-0.004087149,-0.014295633,-1.114610902,0.069230769,-1.16626109
-0.064855972,-2.969486838,-1.275121818,-0.002823589,-0.004817877,-0.014431855,-1.105436829,0.071794872,-1.163221578
-0.067725792,-2.973415306,-1.289133492,-0.00286982,-0.003928468,-0.014011674,-1.096262756,0.074358974,-1.160182065
-0.070642881,-2.97754014,-1.302975155,-0.002917089,-0.004124834,-0.013841662,-1.087088682,0.076923077,-1.157142552
-0.073608399,-2.98163628,-1.316771765,-0.002965519,-0.00409614,-0.01379661,-1.077914609,0.079487179,-1.15410304
-0.076623501,-2.985823297,-1.330104733,-0.003015101,-0.004187017,-0.013332968,-1.068740536,0.082051282,-1.151063527
-0.079689389,-2.989767351,-1.343738761,-0.003065888,-0.003944054,-0.013634028,-1.059566462,0.084615385,-1.148024015
-0.082807236,-2.99302303,-1.35678889,-0.003117848,-0.003255679,-0.013050129,-1.050392389,0.087179487,-1.144984502
-0.085978457,-2.997160464,-1.370138551,-0.00317122,-0.004137434,-0.013349661,-1.041218316,0.08974359,-1.141944989
-0.08920422,-3.000337617,-1.383083946,-0.003225763,-0.003177153,-0.012945395,-1.032044242,0.092307692,-1.138905477
-0.09248597,-3.003753054,-1.395884165,-0.003281751,-0.003415438,-0.012800219,-1.022870169,0.094871795,-1.135865964
-0.095825053,-3.007165201,-1.408678616,-0.003339082,-0.003412146,-0.012794451,-1.013696096,0.097435897,-1.132826452
-0.099222923,-3.010501165,-1.421364922,-0.003397871,-0.003335965,-0.012686306,-1.004522022,0.1,-1.129786939
